804,01/01/2002,0,DX1,2,100
806,01/01/2002,0,DX1,2,100
807,01/01/2002,0,DX1,2,100
810,01/01/2002,0,DX1,2,100
811,01/01/2002,0,DX1,2,100
812,01/01/2002,0,DX1,2,100
813,01/01/2002,0,DX1,2,100
817,01/01/2002,0,CVI1,14,100
821,01/01/2002,0,CVI1,14,100
826,01/01/2002,0,DX1,2,100
832,01/01/2002,0,EXIII1,1,100
835,01/01/2002,0,EXIII1,1,100
839,01/01/2002,0,CVI1,14,100
841,01/01/2002,0,CVI1,14,100
845,01/01/2002,0,EXIII1,1,100
847,01/01/2002,0,EXIII1,1,100
848,01/01/2002,0,EXIV1,1,100
20000,01/01/2002,0,7VII,9,88.12
20001,01/01/2002,0,7VII,9,89.3
10209,01/01/2005,,CVI5,4,100
818,01/01/2006,,CVII2,14,100
10541,01/01/2006,,AII2,7,100
10504,01/01/2013,0,CIX5,4,100
174,01/02/1994,0,D3,31,100
176,01/02/1994,0,C5,39,100
204,01/02/1994,0,B4,18,100
208,01/02/1994,0,A1,96,100
216,01/02/1994,0,A1,96,100
224,01/02/1994,0,A1,96,100
225,01/02/1994,0,A1,96,100
227,01/02/1994,0,A1,96,100
462,01/02/1994,0,D4,32,100
460,01/02/1995,0,D4,32,100
463,01/02/1995,0,C5,86,100
464,01/02/1995,0,E1,58,100
465,01/02/1995,0,E3,56,100
466,01/02/1995,0,E3,56,100
470,01/02/1995,0,D5,33,100
157,01/02/1998,0,C2,13,100
194,01/02/1998,0,B5,19,100
269,01/02/1998,0,C1,12,100
724,01/02/2000,0,DVIII1,125,100
836,01/02/2001,0,EXII1,1,100
838,01/02/2001,0,DVIII1,2,100
839,01/02/2001,0,CV1,126,100
848,01/02/2006,,EXIV4,1,100
848,01/02/2010,0,EXVI5,1,100
20051,01/02/2012,0,1VIII,10,100
10778,01/02/2013,,DX1,2,100
10779,01/02/2013,,DX1,2,100
10782,01/02/2013,,DX1,2,100
10785,01/02/2013,,DX1,2,100
10798,01/02/2013,,CVII1,3,100
10799,01/02/2013,,CVII1,3,100
50206,01/02/2013,,DX1,2,100
50207,01/02/2013,,CVII1,3,100
206,01/03/1994,0,D1,9,100
209,01/03/1994,0,B4,18,100
210,01/03/1994,0,D2,81,100
221,01/03/1994,0,E1,58,100
226,01/03/1994,0,C4,85,100
217,01/03/1995,0,C4,85,100
223,01/03/1995,0,C4,85,100
293,01/03/1995,0,C4,85,100
346,01/03/1995,0,C4,109,100
462,01/03/1995,0,E1,58,100
408,01/03/1996,0,C2,13,100
725,01/03/2000,0,1VII,125,100
726,01/03/2000,0,DVIII1,104,100
727,01/03/2000,0,1VII,104,100
728,01/03/2000,0,DVIII1,2,100
10237,01/03/2005,,CVII1,4,100
10609,01/03/2005,,DVIII1,2,100
10611,01/03/2005,,CV1,4,100
10619,01/03/2005,,FXVI1,13,100
10620,01/03/2005,,EXII1,1,100
10621,01/03/2005,,EXII1,1,100
10623,01/03/2005,,EXII1,1,100
726,01/03/2006,,DXI4,2,100
757,01/03/2006,,CVII1,14,100
10675,01/03/2007,,EXII1,1,100
10685,01/03/2007,,EXII1,1,100
10620,01/03/2009,0,EXIV2,1,100
10738,01/03/2011,,EXIV1,1,100
